,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
684,Software Engineer (ML Projects),Starling,UK,"Southampton, Hampshire",56279.28,56279.28,"Starling is the UK’s first and leading digital bank on a mission to fix banking! We built a new kind of bank because we knew technology had the power to help people save, spend and manage their money in a new and transformative way. We’re a fully licensed UK bank with the culture and spirit of a fast-moving, disruptive tech company. We’re a bank, but better: fairer, easier to use and designed to demystify money for everyone. We employ more than 3,000 people across our London, Southampton, Cardi…",2026-04-21T12:41:53Z,unknown,it-jobs,adzuna
685,Software Engineer (ML Projects),Starling,UK,"London, UK",62163.56,62163.56,"Starling is the UK’s first and leading digital bank on a mission to fix banking! We built a new kind of bank because we knew technology had the power to help people save, spend and manage their money in a new and transformative way. We’re a fully licensed UK bank with the culture and spirit of a fast-moving, disruptive tech company. We’re a bank, but better: fairer, easier to use and designed to demystify money for everyone. We employ more than 3,000 people across our London, Southampton, Cardi…",2026-04-21T12:41:52Z,unknown,it-jobs,adzuna
686,ML / AI Platform Engineer,Sainsbury's,UK,"Farringdon, Central London",3900.0,3900.0,"Description Why join us At Sainsbury's, we're investing in shared AI and machine learning platforms that enable teams across the business to build, deploy and operate intelligent solutions safely, securely and at scale. You'll help shape the engineering foundations that power machine learning, generative AI and agentic applications across the organisation. Working as part of a platform engineering team, you'll build reusable capabilities that make it easier for product teams, data scientists an…",2026-08-28T16:23:46Z,unknown,it-jobs,adzuna
687,ML Engineer,Insight Global,Canada,"Toronto, Ontario",0.0,0.0,"Job Description Productionize the science Refactor experimental forecasting code into modular, tested, reproducible components with clear interfaces and versioned configuration. Establish the patterns others follow: repo structure, testing strategy, code review standards, dependency and environment management. Build and enhance ML pipelines Design, build, and harden training, backtesting, and inference pipelines in Azure ML. Build feature engineering and data preparation on Snowflake, with atte…",2026-08-30T03:06:10Z,unknown,it-jobs,adzuna
688,ML Engineer,Tigera,Canada,"Vancouver, Greater Vancouver",160000.0,160000.0,"Tigera provides Calico, a unified network security and observability platform to prevent, detect and mitigate security breaches in Kubernetes clusters. Tigera’s open-source offering, Calico Open Source, is the most widely adopted container networking and security solution. Powering more than 100M containers across 8M nodes in 166 countries, Calico software is supported across all major cloud providers and Kubernetes distributions, and is used by leading companies including Discover, Chipotle, N…",2026-08-14T04:56:14Z,unknown,engineering-jobs,adzuna
689,ML Engineer,CreatorIQ,Canada,"Toronto, Ontario",150000.0,188000.0,"CreatorIQ is the operating system for creator-led growth trusted by more than 1,300 global brands and agencies. We’re on a mission to make businesses more human, and humans more impactful. We operate by our values — be intentional, pursue excellence every day, embrace the journey together, and be a good human — every day. CreatorIQ has earned the title of best companies to work for in multiple programs, including BuiltIn LA and NY. It’s been named a Fastest-Growing Company in North America on t…",2026-07-20T17:57:37Z,unknown,it-jobs,adzuna
690,AI / ML Engineer,E Source,Canada,Canada,0.0,0.0,"Job Description Job Description At E Source, we help utilities make sense of complexity in a rapidly changing landscape, and we’re looking for an AI / ML Engineer to help shape how that impact shows up in the world. E Source is a research, data/analytics, and technology focused professional services firm focused exclusively on the utility industry in the US and Canada. We help utilities target and serve their customers more effectively, enhance and optimize their grid, and leverage operating be…",2026-08-14T07:09:55Z,unknown,it-jobs,adzuna
691,Senior ML Engineer,hireVouch,Canada,Canada,0.0,0.0,"About this role As a Senior Machine Learning Engineer, you will lead efforts to build models and services that support our core timekeeping product. You’ll collaborate closely with cross-functional teams to design and deploy cutting-edge machine learning to support core product features. Beyond developing models, you’ll build and shape our engineering services that support training and deploying models. Core Duties Own business‑critical AI challenges. Partner with product, design, and engineers…",2026-07-18T17:53:37Z,unknown,it-jobs,adzuna
692,Staff Applied ML Engineer,Kaseya,Canada,Canada,220000.0,280000.0,"About Kaseya Kaseya is the leading provider of AI-powered IT management and cybersecurity software, serving Managed Service Providers (MSPs) and internal IT organizations worldwide. Our comprehensive platform helps organizations efficiently manage, secure, and automate their IT environments, driving operational efficiency and long-term business success. Backed by Insight Partners , a leading global software investor, Kaseya has experienced sustained double-digit growth and continues to expand i…",2026-05-16T16:28:56Z,unknown,it-jobs,adzuna
693,"VP / Director, ML Engineering",Tubi,Canada,"Toronto, Ontario",0.0,0.0,"About The Role The Machine Learning team at Tubi drives the innovation behind personalized user experiences. With the largest inventory in the industry and hundreds of millions of viewers, we tackle problems in the space of recommendations, search, content understanding, and ads optimization that shape the future of streaming. We are seeking a Director of Machine Learning Engineering to lead and build a high-performing team while staying close to the technical work. This is a hands‑on leadershi…",2026-07-07T10:00:54Z,unknown,it-jobs,adzuna
694,Lead AI/ML Engineer,Royal Bank of Canada,Canada,Canada,0.0,0.0,"Job Description What’s the Opportunity? Are you a seasoned AI professional passionate about building cutting-edge AI solutions while establishing best-in-class development practices? Join our collaborative and innovative team within Global Payments Technology, where you'll lead the charge in delivering high-performing AI agents and shaping how we build them. Global Payments Technology is part of RBC's Technology and Operations division, collaborating with partners across the company to deliver …",2026-08-26T04:31:11Z,unknown,it-jobs,adzuna
695,AI/ML Engineering Manager,Caylent,Canada,Canada,152000.0,234000.0,"Caylent is an AI-first cloud services company that helps organizations turn ambitious ideas into meaningful business impact. As an AWS Premier Tier Services Partner and a charter member of Anthropic’s Claude Partner Network, we combine deep expertise in AWS, artificial intelligence, and Anthropic’s Claude platform to help customers modernize their technology, build intelligent products, and move AI from experimentation into production. Our capabilities span generative and agentic AI, cloud migr…",2026-05-12T16:41:21Z,unknown,it-jobs,adzuna
696,Data Scientist (ML Engineer),PLLCA Perpetua Labs,Canada,"Toronto, Ontario",120000.0,140000.0,"Agency: Flywheel Job Function: Data and Analytics Job Subfunction: Data Engineering Job Description: About Flywheel Flywheel’s suite of digital commerce solutions accelerate growth across all major digital marketplaces for the world’s leading brands. We give clients access to near real-time performance measurement and improve sales, share, and profit. With teams across the Americas, Europe and APAC, we offer a career with real impact, endless growth opportunities and the support you need to be …",2026-08-09T11:06:23Z,unknown,it-jobs,adzuna
697,ML Engineer - AI Coding Expert,Mercor,Canada,"Toronto, Ontario",0.0,0.0,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: ML Engineer (Coding Agent Experience) Type: Contract Compensation: $85/hour Location: Remote Role Responsibilities Use frontier AI coding agents to complete and evaluate complex machine learning and AI engineering tasks. Review model-generated…",2026-08-12T07:15:49Z,remote,it-jobs,adzuna
698,"Applied AI ML Engineer - Ottawa, ON",Trend Micro,Canada,"Ottawa, Ottawa region",105000.0,130000.0,"TrendAI™, the global AI security leader and enterprise business unit of Trend Micro, empowers organizations with full AI visibility and consolidated security that inspires confidence, drives innovation, and eliminates risk. At TrendAI™, we’re always seeking exceptional talent; people who want to collaborate with the best and push boundaries together. Here, your work goes beyond building a career. You will help protect what matters and play a vital role in shaping a safer, more trustworthy AI-po…",2026-06-25T17:11:27Z,unknown,engineering-jobs,adzuna
699,AI/ML Engineer Intern (2027),Georgian Partners Growth,Canada,"Toronto, Ontario",12480.0,12480.0,"About Georgian Georgian is a Toronto-based venture capital firm that partners with high-growth technology companies across cybersecurity, AI software, robotics, defense. We manage about $6B in assets and we have invested in more than 80 companies that we support with capital and technical capability. Our in-house AI lab works directly with portfolio companies to provide a differentiated experience across the investment lifecycle, and drives the adoption of AI for our internal operations. About …",2026-07-16T17:49:01Z,unknown,it-jobs,adzuna
700,AI Systems & ML Engineering Industry Expert,TripleTen,Canada,"Toronto, Ontario",0.0,0.0,"Tr ipleTen is an EdTech company that designs and runs tech career learning programs for the US and Latin American markets. We've been doing it for over five years, teaching complete beginners — people with no prior tech background — through cohort-based programs built on our own platform and curriculum, developed in partnership with Nebius AI. Our team is fully remote and globally distributed, and we serve a large, active student base across both regions. We're launching three advanced enginee…",2026-08-26T16:39:39Z,remote,it-jobs,adzuna
701,"ML Engineer Manager, AI Conversation Platform",Stripe,Canada,"Toronto, Ontario",0.0,0.0,"Engineering Manager, AI Conversation Platform Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within ev…",2026-07-08T18:07:34Z,unknown,engineering-jobs,adzuna
702,AI/ML DevOps Engineer,CI Financial,Canada,Canada,69500.0,119500.0,"At CI, we see a great place to work as one that is a safe place for everyone to have a voice, where people are empowered to take ownership over meaningful work, where there is an opportunity to grow through stretching themselves, where they can work on innovative products and projects, and where employees are supported and engaged in doing so. CI Financial is seeking an experienced AI/ML DevOps Engineer to join the Data, AI & Analytics (DNA) team. In this role, you will help operationalize Gen …",2026-03-14T16:19:21Z,unknown,it-jobs,adzuna
703,(Canada) Principal ML System Engineer,PointClickCare,Canada,Canada,176000.0,195000.0,"Team Summary This team will serve as the product owner for the machine learning platform capabilities within PointClickCare, working closely with other engineering teams across the organization to identify, build and support traditional machine learning (ML) and hybrid ML/LLMsolutions. This centralized team with deep specialization will closely integrate with key horizontal partners to ensure delivery of safe, scalable, and high-impact AI products. Job Summary The Principal AI Machine Learning …",2026-08-15T04:56:26Z,hybrid,engineering-jobs,adzuna
704,"Manager, ML/AI Engineer, Data & AI",KPMG,Canada,"Toronto, Ontario",0.0,0.0,"Overview At KPMG in Canada, our people bring their unique perspectives to Canada's most important challenges. Here, you can build momentum that reaches beyond our business, develop skills for the future, and take ownership of your career with support at every stage. Join a firm where your career can make a difference. Are you a technically strong and business-oriented Machine Learning / AI Engineer with a passion for building and scaling intelligent solutions? Our team is looking for a hands-on…",2026-08-10T19:14:02Z,unknown,it-jobs,adzuna
705,"Software Engineer, ML Ops",AeroVect,Canada,"Toronto, Ontario",123828.0,154785.0,"Who We Are AeroVect is transforming ground handling with autonomy, redefining how airlines and ground service providers around the globe run day-to-day operations. We are a Series A company backed by top-tier venture capital investors in aviation and autonomous driving. Our customers include some of the world’s largest airlines and ground handling providers. For more information, visit www.aerovect.com . You will Build and maintain data pipelines to ingest field data (rosbags, sensor logs, tele…",2026-08-22T04:15:28Z,unknown,it-jobs,adzuna
706,"Senior Consultant, ML/AI Engineer, Data & AI",KPMG,Canada,"Greater Vancouver, British Columbia",0.0,0.0,"Overview At KPMG in Canada, our people bring their unique perspectives to Canada's most important challenges. Here, you can build momentum that reaches beyond our business, develop skills for the future, and take ownership of your career with support at every stage. Join a firm where your career can make a difference. Are you a technically strong and business-oriented Machine Learning / AI Engineer with a passion for building and scaling intelligent solutions? Our team is looking for a hands-on…",2026-08-10T19:14:02Z,unknown,it-jobs,adzuna
707,Mental Health Expert - Remote,YO AI Labs,Canada,"Vancouver, Greater Vancouver",416000.0,728000.0,"AI/ML Engineer Job Type: Full-Time Location: Remote Job Summary We are seeking an experienced AI/ML Engineer to build and deploy secure, scalable AI solutions for mission-critical initiatives while contributing to proprietary AI infrastructure. You will work with LLMs, RAG, prompt engineering, multi-agent systems, and cloud AI platforms to develop production-grade machine learning applications. Key Responsibilities Design, implement, and optimize AI/ML solutions using LLMs, RAG, and prompt engi…",2026-08-28T07:20:32Z,remote,it-jobs,adzuna
708,Mental Health Expert - Remote,YO AI Labs,Canada,"Calgary, Calgary region",416000.0,728000.0,"AI/ML Engineer Job Type: Full-Time Location: Remote Job Summary We are seeking an experienced AI/ML Engineer to build and deploy secure, scalable AI solutions for mission-critical initiatives while contributing to proprietary AI infrastructure. You will work with LLMs, RAG, prompt engineering, multi-agent systems, and cloud AI platforms to develop production-grade machine learning applications. Key Responsibilities Design, implement, and optimize AI/ML solutions using LLMs, RAG, and prompt engi…",2026-08-28T07:20:31Z,remote,it-jobs,adzuna
709,Mental Health Expert - Remote,YO AI Labs,Canada,"Ottawa, Ottawa region",416000.0,728000.0,"AI/ML Engineer Job Type: Full-Time Location: Remote Job Summary We are seeking an experienced AI/ML Engineer to build and deploy secure, scalable AI solutions for mission-critical initiatives while contributing to proprietary AI infrastructure. You will work with LLMs, RAG, prompt engineering, multi-agent systems, and cloud AI platforms to develop production-grade machine learning applications. Key Responsibilities Design, implement, and optimize AI/ML solutions using LLMs, RAG, and prompt engi…",2026-08-28T07:20:32Z,remote,it-jobs,adzuna
710,Military/Veteran Mental Health Experts - Remote,YO AI Labs,Canada,"Toronto, Ontario",416000.0,728000.0,"AI/ML Engineer Job Type: Full-Time Location: Remote Job Summary We are seeking an experienced AI/ML Engineer to build and deploy secure, scalable AI solutions for mission-critical initiatives while contributing to proprietary AI infrastructure. You will work with LLMs, RAG, prompt engineering, multi-agent systems, and cloud AI platforms to develop production-grade machine learning applications. Key Responsibilities Design, implement, and optimize AI/ML solutions using LLMs, RAG, and prompt engi…",2026-08-28T07:20:32Z,remote,it-jobs,adzuna
711,Military/Veteran Mental Health Experts - Remote,YO AI Labs,Canada,"Montréal, Québec",416000.0,728000.0,"AI/ML Engineer Job Type: Full-Time Location: Remote Job Summary We are seeking an experienced AI/ML Engineer to build and deploy secure, scalable AI solutions for mission-critical initiatives while contributing to proprietary AI infrastructure. You will work with LLMs, RAG, prompt engineering, multi-agent systems, and cloud AI platforms to develop production-grade machine learning applications. Key Responsibilities Design, implement, and optimize AI/ML solutions using LLMs, RAG, and prompt engi…",2026-08-28T07:20:32Z,remote,it-jobs,adzuna
712,Lead Machine Learning Engineer - ML Infrastructure,Samsara,Canada,Canada,196000.0,196000.0,"Who we are Samsara (NYSE: IOT) is the pioneer of the Connected Operations™ Cloud, which is a platform that enables organizations that depend on physical operations to harness Internet of Things (IoT) data to develop actionable insights and improve their operations. At Samsara, we are helping improve the safety, efficiency and sustainability of the physical operations that power our global economy. Representing more than 40% of global GDP, these industries are the infrastructure of our planet, i…",2026-04-11T16:36:27Z,unknown,engineering-jobs,adzuna
713,"Senior Product Manager, AI/ML Platform",Autodesk,Canada,"Toronto, Ontario",0.0,0.0,"Toronto, ON, CAN Full time 26WD99140 Job Requisition ID  26WD99140 Position Overview As an ML Platform Product Manager, you will help define and execute the roadmap for the Autodesk Machine Learning Platform (AMP), focused on accelerating how ML engineers and data scientists build, operationalize, and scale AI systems across Autodesk. You will partner closely with platform engineers, ML engineers, and data scientists to improve end-to-end workflows spanning data exploration, experimentation, mo…",2026-07-16T02:39:42Z,unknown,it-jobs,adzuna
714,AI Engineer - Banking Domain,Jay Analytix,Canada,"Montréal, Québec",0.0,0.0,"Job Description Job Description Engagement Contract 12 months, renewable Domain Banking & Financial Services Locations Toronto, ON | Montreal, QC | Vancouver, BC | Calgary, AB Work Model Hybrid Start Immediate ABOUT THE ROLE We are looking for an experienced AI Engineer to design and deliver production-grade machine learning and generative AI solutions within a major Canadian bank. You will work across fraud detection, credit risk, regulatory compliance, and customer analytics, partnering with …",2026-08-23T06:50:34Z,hybrid,it-jobs,adzuna
715,"Senior Data Engineer, AI Systems",Movable Ink,Canada,Canada,144000.0,144000.0,"Movable Ink scales content personalization for marketers through data-activated content generation and AI decisioning. The world’s most innovative brands rely on Movable Ink to maximize revenue, simplify workflow and boost marketing agility. Headquartered in New York City with close to 600 employees, Movable Ink serves its global client base with operations throughout North America, Central America, Europe, Australia, and Japan. The AI Systems team owns the core recommendations engine and ML pl…",2026-06-07T17:00:24Z,unknown,engineering-jobs,adzuna
716,"Lead Data Scientist, AdTech",Launch Potato,Canada,Canada,0.0,0.0,"WHO ARE WE? Launch Potato is the discovery and conversion company. We reach tens of millions of people every month through our brands, including FinanceBuzz , All About Cookies , and OnlyInYourState . We turn that attention into real outcomes for our partners, some of the world's leading companies. Our mission: create predictable, high-value customer acquisition at scale by connecting discovery, intent, and performance across category-leading consumer brands in finance, travel, and entertainmen…",2026-07-31T11:06:43Z,unknown,it-jobs,adzuna
717,"Technical Solutions Architect, Evals & Fine-Tuning",Innodata,Canada,Canada,190000.0,225000.0,"Innodata (Nasdaq: INOD) is a global data engineering company. We believe that data and Artificial Intelligence (AI) are inextricably linked. Our mission is to enable the responsible advancement of artificial intelligence by providing the data, evaluation frameworks, and human expertise required to build AI systems that can be trusted at scale. We provide a range of transferable solutions, platforms, and services for Generative AI / AI builders and adopters. In every relationship, we honor our 3…",2026-07-25T17:46:11Z,unknown,scientific-qa-jobs,adzuna
718,"Software Engineer, Machine Learning Infrastructure",Stripe,Canada,"Toronto, Ontario",1.0,1.0,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important …",2026-07-26T17:44:01Z,unknown,engineering-jobs,adzuna
719,Applied AI Engineer,Nexxa.AI,Canada,"Toronto, Ontario",0.0,0.0,"Nexxa.ai is building artificial super intelligence for heavy industries — enabling machines, systems and operations to think, decide and act autonomously across manufacturing, large-scale infrastructure, logistics and legacy environments. Our mission is to translate deep technical breakthroughs into operational reality, solving some of the hardest systems-level problems in industry. Role Overview We’re looking for a Applied AI Engineers to work as forward deployed directly with customers lead t…",2026-01-09T13:52:53Z,unknown,it-jobs,adzuna
720,Machine Learning Operations & Support (MLOPs),J M Group Inc,Canada,"Calgary, Calgary region",0.0,0.0,"- Provide end-to-end operational support for Machine Learning (ML) workloads across Azure and Databricks, ensuring availability, scalability, and reliability of the Machine Learning (ML) pipelines and infrastructure. - Manage and monitor Azure ML services, Databricks clusters, and underlying cloud infrastructure, responding to incidents and performance degradation. - Support deployment and versioning of Machine Learning (ML) models using CI/CD pipelines, MLflow, Azure DevOps, and containerized …",2026-08-31T14:08:37Z,unknown,it-jobs,adzuna
721,QA Engineer (AI Systems),Nexxa.AI,Canada,"Toronto, Ontario",0.0,0.0,"Nexxa is building the best AI systems for heavy industries — enabling machines, systems and operations to think, decide and act autonomously across manufacturing, large-scale infrastructure, logistics and legacy environments. Our mission is to translate deep technical breakthroughs into operational reality, solving some of the hardest systems-level problems in industry. Role Overview We're looking for a Lead / Senior / Staff QA Engineer to own quality for Nexxa's AI agent systems — products tha…",2026-08-29T04:43:59Z,unknown,it-jobs,adzuna
722,"Software Engineer, AI/ML Infrastructure",Thumbtack,Canada,"Toronto, Ontario",123300.0,159500.0,"Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses…",2026-06-03T17:03:11Z,unknown,it-jobs,adzuna
723,Senior/Lead ML Applied Scientist,"Intuition Machines, Inc.",Canada,Canada,0.0,0.0,"Intuition Machines uses AI/ML to build enterprise security products. We apply our research to systems that serve hundreds of millions of people, with a team distributed around the world. You are probably familiar with our best-known product, the hCaptcha security suite. Our approach is simple: low overhead, small teams, and rapid iteration. As an ML Applied Scientist, you will design, implement, and scale machine learning systems that power our products. You’ll work across teams to translate bu…",2026-01-30T11:32:14Z,unknown,it-jobs,adzuna
724,Founding Account Executive (AI Cloud),Featherless AI,Canada,"Toronto, Ontario",0.0,0.0,"About Featherless Featherless.ai is building the world's most reliable open-model inference platform — a serverless foundation for deploying and scaling AI without infrastructure overhead. Backed by AMD, Airbus Ventures, 500 Global, Kickstart Ventures, HF0 Residency, Panache Ventures, and Oakseed Ventures, we're a well-funded team of researchers and engineers on a mission to democratize AI through performance and accessibility. Our cloud provides instant access to 40,000 open-source AI models a…",2026-09-04T04:20:55Z,unknown,sales-jobs,adzuna
725,"Director, ML Research",kadence,Canada,Canada,0.0,0.0,"Kadence Talent is partnering with an independent, well-funded AI research organization to appoint a Director of Machine Learning in Montreal. The organization is building a new research and engineering team around an ambitious long-term technical agenda. This is an opportunity to join at a formative stage, help shape how the team operates and contribute to work intended to advance the reliability and capabilities of future AI systems. The Director will lead a multidisciplinary group of research…",2026-07-25T12:58:29Z,unknown,engineering-jobs,adzuna
726,Software Engineer – AI/ML & LLM - Remote,YO AI Labs,Canada,"Vancouver, Greater Vancouver",166400.0,249600.0,"Senior Software Engineer Job Type: Contractor (~15 hours/week) Location: Remote Job Summary We are seeking experienced Senior Software Engineers to support an AI training project by creating reinforcement learning environments that evaluate AI models on complex software engineering tasks using Model Context Protocol (MCP) tools. You will design reproducible environments, deterministic verification, and reference solutions for tasks such as bug fixing, feature implementation, codebase refactorin…",2026-08-27T07:20:06Z,remote,it-jobs,adzuna
727,Software Engineer – AI/ML & LLM - Remote,YO AI Labs,Canada,"Ottawa, Ottawa region",166400.0,249600.0,"Senior Software Engineer Job Type: Contractor (~15 hours/week) Location: Remote Job Summary We are seeking experienced Senior Software Engineers to support an AI training project by creating reinforcement learning environments that evaluate AI models on complex software engineering tasks using Model Context Protocol (MCP) tools. You will design reproducible environments, deterministic verification, and reference solutions for tasks such as bug fixing, feature implementation, codebase refactorin…",2026-08-27T07:20:06Z,remote,it-jobs,adzuna
728,Software Engineer – AI/ML & LLM - Remote,YO AI Labs,Canada,"Toronto, Ontario",166400.0,249600.0,"Senior Software Engineer Job Type: Contractor (~15 hours/week) Location: Remote Job Summary We are seeking experienced Senior Software Engineers to support an AI training project by creating reinforcement learning environments that evaluate AI models on complex software engineering tasks using Model Context Protocol (MCP) tools. You will design reproducible environments, deterministic verification, and reference solutions for tasks such as bug fixing, feature implementation, codebase refactorin…",2026-08-27T07:20:06Z,remote,it-jobs,adzuna
729,Sr. Machine Learning Engineer (Canada - Remote),Hyatt,Canada,Canada,0.0,0.0,"Description: The Opportunity Hyatt Hotels Corporation seeks an enthusiastic Senior ML Engineer to join our Data Science and Machine Learning department. In this role, you will be collaborating closely with the broader Data and Analytics team, where you'll be instrumental in continuing to make Hyatt a leading hospitality company. You will be part of a team that is passionate about our purpose, committed to nurturing curiosity and new skills, and building connections across the organization with …",2026-08-13T02:48:06Z,remote,it-jobs,adzuna
730,"Senior Manager, Machine Learning (Data Operations)",Coalition,Canada,Canada,123100.0,123100.0,"About us Coalition is the world's first Active Insurance provider designed to help prevent digital risk before it strikes. Founded in 2017, Coalition combines comprehensive insurance coverage and innovative cybersecurity tools to help businesses manage and mitigate potential cyberattacks. Opportunities to make an impact with bold thinking are real—and happening daily at Coalition. About the role Coalition's machine learning models are only as good as the data they're trained on. This role exist…",2026-07-19T17:43:44Z,unknown,it-jobs,adzuna
731,"Forward Deployed Engineer (Data, ML & AI)",Carbon60,Canada,"Toronto, Ontario",180000.0,200000.0,"Forward Deployed Engineer (Data, ML & AI) Location: Remote Timezone: NA/Eastern Type: Full-time Experience: 10 Years Role Overview This position requires a Forward Deployed Engineer (FDE) specializing in Data, Machine Learning, and AI to embed directly within customer environments. You will serve as the primary technical authority transforming complex data challenges and operational bottlenecks into production-grade data pipelines, machine learning systems, and agentic AI solutions. The role is…",2026-08-07T11:00:40Z,remote,it-jobs,adzuna
732,"Forward Deployed Engineer (Data, ML & AI)",Carbon60,Canada,Canada,0.0,0.0,"Job Description Job Description Forward Deployed Engineer (Data, ML & AI) Location: Remote Timezone: NA/Eastern Type: Full-time Experience: 10 Years Role Overview This position requires a Forward Deployed Engineer (FDE) specializing in Data, Machine Learning, and AI to embed directly within customer environments. You will serve as the primary technical authority transforming complex data challenges and operational bottlenecks into production-grade data pipelines, machine learning systems, and a…",2026-08-06T06:48:25Z,remote,it-jobs,adzuna
733,Senior Machine Learning Engineer,Career Renew,Canada,"Toronto, Ontario",165000.0,225000.0,Job Description Job Description Career Renew is recruiting for one of its clients a Senior Machine Learning Engineer - this is a fully remote role for US/Canada based candidates. Salary range: 165-225K USD yearly plus benefits plus equity. We are the leading virtual staining company revolutionizing digital pathology adoption worldwide through cutting-edge AI-powered technology. Our solutions deliver diagnostic-quality results in minutes while preserving tissue samples for comprehensive analysis…,2026-08-22T06:52:23Z,remote,scientific-qa-jobs,adzuna
734,Senior Technical Program Manager,VDart Inc,Canada,Canada,135200.0,145600.0,Role: Senior Technical Program Manager Location: Canada (Remote) Contract / Fulltime Job Overview We are seeking a strategic and execution focused Senior Technical Program Manager to lead our AIML initiatives You will act as the operational backbone of our Artificial Intelligence program partnering with Data Science Engineering and Product teams to translate business objectives into scalable AI solutions The ideal candidate has a strong technical foundation understands the nuances of data pipel…,2026-08-29T14:09:15Z,remote,it-jobs,adzuna
735,Lead Machine Learning Engineer,Saris,Canada,"Toronto, Ontario",0.0,0.0,"About Saris AI We're a San Francisco, Montreal and Toronto based applied AI startup that's building the future of work in the banking industry. We are tackling a $100 billion/yr problem, doubling every quarter and pushing the boundaries of what’s possible with multi-turn AI agentic systems Our goal is to tackle the type of automation problems that require long-context reasoning, tool orchestration across legacy systems, and strict compliance loops: the ones without known answers. We’ve shipped …",2026-07-24T17:53:41Z,unknown,it-jobs,adzuna
736,ML Engineer,Kogan.com,Australia,"Melbourne Region, Victoria",0.0,0.0,"Kogan.com is a pioneer of Australian eCommerce, and the software we build is used by millions of customers every day. You'll join a fast-moving engineering team with real ownership, shipping to production daily and using AI as part of how we work. As a Data Engineer you'll design and run the data and ML pipelines that let teams across Marketing, Purchasing, Logistics and Finance make confident, data-driven decisions. What you'll do: Machine Learning Development: Design, build and deploy machine…",2026-06-23T10:54:09Z,unknown,it-jobs,adzuna
737,Senior Machine Learning / ML Engineer,Xero,Australia,"Sydney, Sydney Region",0.0,0.0,"The role / impact You will lead the design and implementation of AI research and production infrastructure at scale, ensuring our systems remain flexible, cost-effective, and robust. By managing technical debt and directing strategies for distributed systems, your technical decisions will directly influence products that serve millions of daily users. Beyond architecture, your impact lies in lifting the technical capability of the entire AI Products team. You will champion engineering excellenc…",2026-05-21T10:34:53Z,unknown,it-jobs,adzuna
738,Staff ML Platform Engineer: Scale & Deploy AI for Grids,Matchbox,Australia,Australia,180.0,240.0,"Neara is seeking a Staff ML Platform Engineer to own the infrastructure enabling fast, reliable, scalable ML delivery across geographies. You’ll shape training pipelines, serving architecture, and monitoring while guiding cross‑team choices. You’ll work on multi‑modal spatial models with geospatial data and point cloud, deploying solutions for global utilities. The role blends research with production, delivering real climate resilience through cutting‑edge technology. J-18808-Ljbffr",2026-08-06T16:12:51Z,unknown,it-jobs,adzuna
739,"Engineering Manager, AI Production ML Platforms",Apply,Australia,Australia,180.0,240.0,"Xero is seeking an Engineering Manager to lead a high-performing ML and platform engineering team. You will turn research and models into scalable production ML infrastructure, balancing delivery with system health and observability. You will collaborate with senior engineers to shape architecture while focusing on team growth and AI-native workflows across the SDLC. You will join the Data & AI organization within the AI Products division, reporting to the GM of ML Engineering. J-18808-Ljbffr",2026-08-22T18:00:03Z,unknown,it-jobs,adzuna
740,AI/ML & Forward Deployed Engineer,Jobgether,Australia,Australia,100000.0,120000.0,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for an AI/ML & Forward Deployed Engineer based in Australia. This role offers the opportunity to build and deploy high-impact AI, machine learning, and generative AI solutions from initial concept through production. You will combine software engineering, machine learning, and MLOps/LLMOps expertise to create scalable and reliable AI products. The position involves solving…",2026-08-30T00:48:26Z,unknown,it-jobs,adzuna
741,AI Architect,Tech Aalto,Australia,"Sydney, Sydney Region",0.0,0.0,"About the job - A minimum of 10 years of experience in AI/ML engineering, with a strong emphasis on Generative AI., LLM, RAG and Agentic AI - The ideal candidate will have a proven track record in developing and deploying AI/ML models, with a deep understanding of Gen AI technologies and their applications. - This role requires a strategic thinker who can drive innovation and deliver high-quality solutions in a fast-paced environment. Responsibilities : - Design, develop, and implement AI/ML mo…",2026-07-25T11:24:50Z,unknown,it-jobs,adzuna
